title,cover,summary,language,categories,editor,publicationYear,pagesNumber,amazonLink,kindleLink,audibleLink,fnacLink,ISBN,rating,authors
"Backstage Pass (Sinners on Tour, #1)",https://images.gr-assets.com/books/1348192403m/8379374.jpg,,eng,,,2010.0,,,,,,1402244428,4.05,Olivia Cunning
The Story About Ping,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1933.0,,,,,,448421658,4.15,"Marjorie Flack, Kurt Wiese"
"Tales from a Not-So-Popular Party Girl (Dork Diaries, #2)",https://images.gr-assets.com/books/1370064608m/8274537.jpg,,,,,2010.0,,,,,,1416986561,4.28,Rachel Renée Russell
"Farmer Boy (Little House, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1933.0,,,,,,60885386,4.05,"Laura Ingalls Wilder, Garth Williams"
Start with Why: How Great Leaders Inspire Everyone to Take Action,https://images.gr-assets.com/books/1360936414m/7108725.jpg,,,,,2009.0,,,,,,1591842808,4.07,Simon Sinek
The All-Girl Filling Station's Last Reunion,https://images.gr-assets.com/books/1373052495m/17345258.jpg,,eng,,,2013.0,,,,,,1400065941,3.97,Fannie Flagg
Bastard Out of Carolina,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1992.0,,,,,,452287057,4.09,Dorothy Allison
Beauty Queens,https://images.gr-assets.com/books/1289410187m/9464733.jpg,,eng,,,2011.0,,,,,,439895979,3.6,Libba Bray
"Daemon (Daemon, #1)",https://images.gr-assets.com/books/1432909825m/4699575.jpg,,en-US,,,2006.0,,,,,,525951113,4.17,Daniel Suarez
The Burden of Proof,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1990.0,,,,,,446677124,4.05,Scott Turow
"Born Free: A Lioness of Two Worlds (Story of Elsa, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1960.0,,,,,,375714383,4.17,Joy Adamson
The Stars My Destination,https://images.gr-assets.com/books/1433671750m/333867.jpg,,en-US,,,1955.0,,,,,,679767800,4.13,"Alfred Bester, Neil Gaiman"
"Trickster's Choice (Daughter of the Lioness, #1)",https://images.gr-assets.com/books/1395898571m/24431.jpg,,eng,,,2004.0,,,,,,439968089,4.27,Tamora Pierce
"Cruel Beauty (Cruel Beauty Universe, #1)",https://images.gr-assets.com/books/1371652590m/15839984.jpg,,eng,,,2014.0,,,,,,62224735,3.74,Rosamund Hodge
"The Rise of Endymion (Hyperion Cantos, #4)",https://images.gr-assets.com/books/1329609799m/11289.jpg,,eng,,,1997.0,,,,,,553572989,4.16,Dan Simmons
"Endymion (Hyperion Cantos, #3)",https://images.gr-assets.com/books/1329611385m/3977.jpg,,eng,,,1996.0,,,,,,553572946,4.14,Dan Simmons
The Arrival,https://images.gr-assets.com/books/1312827620m/920607.jpg,,eng,,,2006.0,,,,,,734406940,4.33,Shaun Tan
"Calamity (The Reckoners, #3)",https://images.gr-assets.com/books/1437098338m/15704486.jpg,,eng,,,2016.0,,,,,,385743602,4.2,Brandon Sanderson
Shopgirl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2000.0,,,,,,786891076,3.42,Steve Martin
The Adventures of Tom Sawyer & Adventures of Huckleberry Finn,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1876.0,,,,,,451528646,4.07,Mark Twain
The Woman Upstairs,https://images.gr-assets.com/books/1345666863m/15701217.jpg,,eng,,,2013.0,,,,,,307596907,3.31,Claire Messud
"The Stupidest Angel: A Heartwarming Tale of Christmas Terror (Pine Cove, #3)",https://images.gr-assets.com/books/1331320721m/74731.jpg,,en-US,,,2004.0,,,,,,60842350,3.82,Christopher Moore
The Beautiful and Damned,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1922.0,,,,,,743451503,3.75,F. Scott Fitzgerald
Confessions,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,397.0,,,,,,192833723,3.88,"Augustine of Hippo, Henry Chadwick, Albert Cook Outler"
Our Souls at Night,https://images.gr-assets.com/books/1418766517m/23602562.jpg,,,,,2015.0,,,,,,1101875895,3.96,Kent Haruf
Carolina Moon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2000.0,,,,,,515130389,4.02,Nora Roberts
The Painted Girls,https://images.gr-assets.com/books/1352484200m/16138688.jpg,,eng,,,2012.0,,,,,,1594486247,3.61,Cathy Marie Buchanan
"The Talented Mr. Ripley (Ripley, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1955.0,,,,,,393332144,3.93,Patricia Highsmith
"Chain Reaction (Perfect Chemistry, #3)",https://images.gr-assets.com/books/1327881446m/8662836.jpg,,eng,,,2011.0,,,,,,802720870,4.12,Simone Elkeles
"Noble House (Asian Saga, #5)",https://images.gr-assets.com/books/1365185986m/390711.jpg,,en-US,,,1981.0,,,,,,440164842,4.23,James Clavell
"Dark Prince (Dark, #1)",https://images.gr-assets.com/books/1405352801m/28866.jpg,,eng,,,1999.0,,,,,,843955287,4.01,Christine Feehan
The Shining Girls,https://images.gr-assets.com/books/1352227705m/16131077.jpg,,eng,,,2013.0,,,,,,316216852,3.49,Lauren Beukes
The Zookeeper's Wife,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2007.0,,,,,,393061728,3.44,Diane Ackerman
Slade House,https://images.gr-assets.com/books/1446777435m/24499258.jpg,,eng,,,2015.0,,,,,,812998685,3.82,David Mitchell
An Astronaut's Guide to Life on Earth,https://images.gr-assets.com/books/1380495144m/18170143.jpg,,eng,,,2013.0,,,,,,316253014,4.14,Chris Hadfield
"Ink Exchange (Wicked Lovely, #2)",https://images.gr-assets.com/books/1275693727m/2321296.jpg,,eng,,,2008.0,,,,,,006121468X,3.68,Melissa Marr
Bleachers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2003.0,,,,,,99468190,3.46,John Grisham
Hop On Pop,https://images.gr-assets.com/books/1327947739m/206962.jpg,,eng,,,1963.0,,,,,,7158491,3.95,Dr. Seuss
"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2003.0,,,,,,439682584,4.77,"J.K. Rowling, Mary GrandPré"
"Skeleton Key (Alex Rider, #3)",https://images.gr-assets.com/books/1306076661m/103983.jpg,,en-US,,,2002.0,,,,,,142406147,4.06,Anthony Horowitz
Gone for Good,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2002.0,,,,,,440236738,4.1,Harlan Coben
"The Mad Ship (Liveship Traders, #2)",https://images.gr-assets.com/books/1328628210m/45101.jpg,,en-GB,,,1999.0,,,,,,6498868,4.21,Robin Hobb
"Inside the Human Body (The Magic School Bus, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1989.0,,,,,,590414275,4.26,"Joanna Cole, Bruce Degen"
"Lost Light (Harry Bosch, #9; Harry Bosch Universe, #11)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2003.0,,,,,,446611638,4.15,Michael Connelly
"The Iron Trial (Magisterium, #1)",https://images.gr-assets.com/books/1396560808m/20578940.jpg,,eng,,,2014.0,,,,,,545522250,3.95,"Holly Black, Cassandra Clare"
"A Game of Thrones: The Graphic Novel, Vol. 1",https://images.gr-assets.com/books/1369052110m/12962439.jpg,,eng,,,2011.0,,,,,,044042321X,4.48,"Daniel Abraham, George R.R. Martin, Tommy Patterson"
"The Carrie Diaries (The Carrie Diaries, #1)",https://images.gr-assets.com/books/1366214548m/7091370.jpg,,en-US,,,2010.0,,,,,,61728918,3.57,Candace Bushnell
Jewel,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1991.0,,,,,,671042572,3.64,Bret Lott
"The World of Divergent: The Path to Allegiant (Divergent, #2.5)",https://images.gr-assets.com/books/1376880754m/17860199.jpg,,eng,,,2013.0,,,,,,62300806,3.98,Veronica Roth
"Tribulation Force (Left Behind, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1996.0,,,,,,842329218,3.94,"Tim LaHaye, Jerry B. Jenkins"
Food Rules: An Eater's Manual,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2008.0,,,,,,014311638X,3.99,Michael Pollan
"Vampire Kisses (Vampire Kisses, #1)",https://images.gr-assets.com/books/1345950574m/263147.jpg,,en-US,,,2003.0,,,,,,60093366,3.69,Ellen Schreiber
"Fly Away (Firefly Lane, #2)",https://images.gr-assets.com/books/1355338978m/16044981.jpg,,eng,,,2013.0,,,,,,312577214,3.94,Kristin Hannah
"Stone of Farewell (Memory, Sorrow, and Thorn, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1990.0,,,,,,756402972,4.09,Tad Williams
The Exploits of Sherlock Holmes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1954.0,,,,,,517203383,4.4,"Adrian Conan Doyle, John Dickson Carr"
One True Thing,https://images.gr-assets.com/books/1320401814m/176839.jpg,,,,,1994.0,,,,,,812976185,4.01,Anna Quindlen
Those Who Leave and Those Who Stay (The Neapolitan Novels #3),https://images.gr-assets.com/books/1411338052m/23156040.jpg,,eng,,,2013.0,,,,,,1609452232,4.29,"Elena Ferrante, Ann Goldstein"
"The Novice (Black Magician Trilogy, #2)",https://images.gr-assets.com/books/1327357280m/28250.jpg,,eng,,,2002.0,,,,,,1841493147,4.07,Trudi Canavan
Then We Came to the End,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2007.0,,,,,,316016381,3.45,Joshua Ferris
"One Week Girlfriend (One Week Girlfriend, #1)",https://images.gr-assets.com/books/1361553462m/17202452.jpg,,eng,,,2013.0,,,,,,098836946X,3.94,Monica  Murphy
"Ship of Destiny (Liveship Traders, #3)",https://images.gr-assets.com/books/1403180325m/45102.jpg,,en-US,,,2000.0,,,,,,553575651,4.21,Robin Hobb
A Week in Winter,https://images.gr-assets.com/books/1346827587m/15990489.jpg,,en-GB,,,2012.0,,,,,,140911399X,3.79,Maeve Binchy
Calico Joe,https://images.gr-assets.com/books/1329430545m/13154952.jpg,,,,,2012.0,,,,,,385536073,3.8,John Grisham
"Hana-Kimi, Vol. 1 (Hana-Kimi, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1997.0,,,,,,1591163293,4.16,"Hisaya Nakajo, David Ury"
"Daughter of the Forest  (Sevenwaters, #1)",https://images.gr-assets.com/books/1343589988m/13928.jpg,,eng,,,1999.0,,,,,,765343436,4.28,Juliet Marillier
The Very Busy Spider,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1984.0,,,,,,399229191,4.19,Eric Carle
Freckle Juice,https://images.gr-assets.com/books/1295888341m/37738.jpg,,eng,,,1978.0,,,,,,9991373764,3.82,Judy Blume
Linchpin: Are You Indispensable?,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2010.0,,,,,,1591843162,3.87,Seth Godin
Just So Stories,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1902.0,,,,,,517266555,4.09,Rudyard Kipling
The River of Doubt: Theodore Roosevelt's Darkest Journey,https://images.gr-assets.com/books/1430014768m/78508.jpg,,en-US,,,2005.0,,,,,,767913736,4.16,Candice Millard
Complications: A Surgeon's Notes on an Imperfect Science,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2002.0,,,,,,312421702,4.23,"Atul Gawande, Susanne Kuhlmann-Krieg"
"Side Jobs: Stories from the Dresden Files (The Dresden Files, #12.5)",https://images.gr-assets.com/books/1269115846m/7779059.jpg,,eng,,,2010.0,,,,,,045146365X,4.23,Jim Butcher
Camera Lucida: Reflections on Photography,https://images.gr-assets.com/books/1312018081m/497164.jpg,,,,,1980.0,,,,,,374521344,3.92,"Roland Barthes, Richard Howard"
The Hundred Secret Senses,https://images.gr-assets.com/books/1327869967m/690866.jpg,,en-US,,,1995.0,,,,,,080411109X,3.98,Amy Tan
Pretty Baby,https://images.gr-assets.com/books/1438274437m/23638955.jpg,,eng,,,2015.0,,,,,,778317706,3.75,Mary Kubica
The Gargoyle,https://images.gr-assets.com/books/1368598513m/2595138.jpg,,eng,,,2008.0,,,,,,385524943,3.96,Andrew Davidson
"Quicksilver (The Baroque Cycle, #1)",https://images.gr-assets.com/books/1377095669m/823.jpg,,en-US,,,2003.0,,,,,,60593083,3.92,Neal Stephenson
My Story,https://images.gr-assets.com/books/1367749530m/17287028.jpg,,eng,,,2013.0,,,,,,1250040159,3.77,"Elizabeth  Smart, Chris Stewart"
"The Fairy-Tale Detectives (The Sisters Grimm, #1)",https://images.gr-assets.com/books/1349272153m/176327.jpg,,en-US,,,2005.0,,,,,,810959259,4.01,"Michael Buckley, Peter Ferguson"
Mort: The Play,https://images.gr-assets.com/books/1353573597m/149847.jpg,,eng,,,1996.0,,,,,,552144290,4.29,"Terry Pratchett, Stephen Briggs"
"Birthmarked (Birthmarked, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2010.0,,,,,,1596435690,3.89,Caragh M. O'Brien
"Skulduggery Pleasant (Skulduggery Pleasant, #1)",https://images.gr-assets.com/books/1334279051m/284440.jpg,,eng,,,2007.0,,,,,,61231150,4.21,"Derek Landy, Tom Percival"
The Philosophy of Andy Warhol (From A to B and Back Again),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1975.0,,,,,,156717204,3.77,Andy Warhol
Pale Fire,https://images.gr-assets.com/books/1388155863m/7805.jpg,,eng,,,1962.0,,,,,,141185260,4.19,Vladimir Nabokov
The Lady and the Unicorn,https://images.gr-assets.com/books/1311281285m/89788.jpg,,eng,,,2003.0,,,,,,452285453,3.67,Tracy Chevalier
A Christmas Carol and Other Christmas Writings,https://images.gr-assets.com/books/1388952779m/5338.jpg,,eng,,,1843.0,,,,,,140439056,4.13,"Charles Dickens, Michael Slater"
One More Thing: Stories and Other Stories,https://images.gr-assets.com/books/1393786903m/18007533.jpg,,eng,,,2014.0,,,,,,385351836,3.66,B.J. Novak
Men at Arms: The Play,https://images.gr-assets.com/books/1353573652m/7557548.jpg,,eng,,,1997.0,,,,,,552144320,4.39,"Terry Pratchett, Stephen Briggs"
"Carpe Corpus (The Morganville Vampires, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2009.0,,,,,,451227190,4.21,Rachel Caine
The Shock of the Fall,https://images.gr-assets.com/books/1356034436m/16120760.jpg,,eng,,,2013.0,,,,,,7491433,3.79,Nathan Filer
"Asylum (Asylum, #1)",https://images.gr-assets.com/books/1371333892m/13597728.jpg,,eng,,,2013.0,,,,,,62220969,3.64,Madeleine Roux
The Heart Goes Last,https://images.gr-assets.com/books/1493598486m/24388326.jpg,,eng,,,2015.0,,,,,,385540353,3.37,Margaret Atwood
"A Fistful of Charms (The Hollows, #4)",https://images.gr-assets.com/books/1348805978m/30260.jpg,,eng,,,2006.0,,,,,,60788194,4.28,Kim Harrison
Desiring God: Meditations of a Christian Hedonist,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1986.0,,,,,,1590521196,4.19,John Piper
The Coldest Girl in Coldtown,https://images.gr-assets.com/books/1367312471m/12813630.jpg,,eng,,,2013.0,,,,,,316213101,3.86,Holly Black
Skinny Dip,https://images.gr-assets.com/books/1375588741m/13079.jpg,,eng,,,2004.0,,,,,,446615129,3.79,Carl Hiaasen
The Marriage of Opposites,https://images.gr-assets.com/books/1438581390m/23492741.jpg,,eng,,,2015.0,,,,,,1451693591,3.86,Alice Hoffman
Imagine: How Creativity Works,https://images.gr-assets.com/books/1327000473m/12987640.jpg,,eng,,,2012.0,,,,,,547386079,3.75,Jonah Lehrer
"Feast of Fools (The Morganville Vampires, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2008.0,,,,,,451224639,4.17,Rachel Caine
"UnWholly (Unwind, #2)",https://images.gr-assets.com/books/1337871062m/13545075.jpg,,,,,2012.0,,,,,,1442423684,4.25,Neal Shusterman
Consider the Lobster and Other Essays,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2005.0,,,,,,316156116,4.25,David Foster Wallace
"The Atlantis Complex (Artemis Fowl, #7)",https://images.gr-assets.com/books/1274866326m/7005865.jpg,,en-US,,,2010.0,,,,,,1423128192,3.97,Eoin Colfer
Merrick (The Vampire Chronicles #7),https://images.gr-assets.com/books/1170230458m/43781.jpg,,eng,,,2000.0,,,,,,345422406,3.71,Anne Rice
The Myth of Sisyphus and Other Essays,https://images.gr-assets.com/books/1401656886m/11987.jpg,,eng,,,1942.0,,,,,,679733736,4.18,"Albert Camus, Justin O'Brien"
"Someday, Someday, Maybe",https://images.gr-assets.com/books/1480527588m/16071745.jpg,,eng,,,2013.0,,,,,,345532740,3.49,Lauren Graham
The Road Not Taken and Other Poems,https://images.gr-assets.com/books/1415677882m/12204.jpg,,,,,1916.0,,,,,,486275507,4.27,Robert Frost
Simon vs. the Homo Sapiens Agenda,https://images.gr-assets.com/books/1402915678m/19547856.jpg,,eng,,,2015.0,,,,,,62348671,4.26,Becky Albertalli
Wives and Daughters,https://images.gr-assets.com/books/1348267609m/383206.jpg,,eng,,,1866.0,,,,,,014043478X,4.07,"Elizabeth Gaskell, Pam Morris"
"Splintered (Splintered, #1)",https://images.gr-assets.com/books/1340134213m/12558285.jpg,,eng,,,2013.0,,,,,,1419704281,3.96,A.G. Howard
The Little House,https://images.gr-assets.com/books/1363184334m/153540.jpg,,eng,,,1942.0,,,,,,395181569,4.29,Virginia Lee Burton
Survival in Auschwitz,https://images.gr-assets.com/books/1414374949m/6174.jpg,,eng,,,1947.0,,,,,,684826801,4.28,"Primo Levi, Stuart J. Woolf, Philip Roth"
"The Wizard Heir (The Heir Chronicles, #2)",https://images.gr-assets.com/books/1298426467m/500743.jpg,,en-US,,,2007.0,,,,,,1423104870,4.14,Cinda Williams Chima
"The Mysterious Island (Extraordinary Voyages, #12)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1874.0,,,,,,812972120,4.08,"Jules Verne, Caleb Carr, Jordan Stump"
Girl in Hyacinth Blue,https://images.gr-assets.com/books/1364742503m/321577.jpg,,en-US,,,1999.0,,,,,,014029628X,3.72,Susan Vreeland
Sylvester and the Magic Pebble,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1969.0,,,,,,067166154X,4.14,William Steig
"The Lady of the Rivers (The Plantagenet and Tudor Novels, #1)",https://images.gr-assets.com/books/1327946219m/9542439.jpg,,eng,,,2011.0,,,,,,184737459X,3.96,Philippa Gregory
Live Wire (Myron Bolitar #10),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2011.0,,,,,,525952063,4.07,Harlan Coben
Escape,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2007.0,,,,,,767927567,3.96,"Carolyn Jessop, Laura Palmer"
"The Collectors (Camel Club, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2006.0,,,,,,044653109X,4.01,David Baldacci
The Hitchhiker's Guide to the Galaxy: A Trilogy in Four Parts,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1986.0,,,,,,330316117,4.51,Douglas Adams
"Maskerade (Discworld, #18; Witches #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1995.0,,,,,,575058080,4.06,Terry Pratchett
"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)",https://images.gr-assets.com/books/1333217655m/219205.jpg,,en-US,,,1977.0,,,,,,345348656,3.71,Stephen R. Donaldson
"First, Break All the Rules: What the World's Greatest Managers Do Differently",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1998.0,,,,,,684852861,3.92,"Marcus Buckingham, Curt Coffman"
"The Last Continent (Discworld, #22; Rincewind #6)",https://images.gr-assets.com/books/1332672492m/47994.jpg,,eng,,,1998.0,,,,,,552154180,3.99,Terry Pratchett
Dr. Seuss's ABC: An Amazing Alphabet Book! (Bright and Early Board Books),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1963.0,,,,,,679882812,4.07,Dr. Seuss
Our Town,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1938.0,,,,,,60512636,3.63,"Thornton Wilder, Donald Margulies, Tappan Wilder"
"Heartless (Pretty Little Liars, #7)",https://images.gr-assets.com/books/1265496817m/3047848.jpg,,eng,,,2010.0,,,,,,61566152,4.1,Sara Shepard
"Echo Park (Harry Bosch, #12; Harry Bosch Universe, #14)",https://images.gr-assets.com/books/1168391416m/32501.jpg,,eng,,,2006.0,,,,,,316734950,4.07,Michael Connelly
The Winner,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1997.0,,,,,,446522597,4.06,David Baldacci
Through the Woods,https://images.gr-assets.com/books/1414845473m/18659623.jpg,,eng,,,2014.0,,,,,,1442465956,3.92,Emily Carroll
"Ark Angel (Alex Rider, #6)",https://images.gr-assets.com/books/1311648941m/94319.jpg,,eng,,,2005.0,,,,,,142407380,4.11,Anthony Horowitz
